
Consulta: 1. Consultar escolas com mais de uma fonte de água
(35164926, 'SAMARITANO INSTITUTO DE ENSINO', 2005, None, Decimal('59.76'))
(43105106, 'COL LA SALLE SAO JOAO', 2006, None, Decimal('59.76'))
(28032799, 'COLEGIO IDEAL LTDA-EPP', 2006, None, Decimal('59.76'))
(42016169, 'EEB PEDRO II', 2007, None, Decimal('59.76'))
(13026496, 'COLEGIO NOSSA SENHORA AUXILIADORA', 2007, None, Decimal('59.76'))
(35109848, 'SANTA CECILIA COLEGIO', 2007, None, Decimal('59.76'))
(26075474, 'COLEGIO SANTA SOFIA', 2007, None, Decimal('59.76'))
(41024419, 'APLICACAO PED DA UEM C DE EF M', 2007, None, Decimal('59.76'))
(35118459, 'SEI ESCOLA', 2005, None, Decimal('59.75'))
(35126640, 'LUTERANO INSTITUTO EDUCACIONAL', 2005, None, Decimal('59.75'))
(35152791, 'MILENIO INSTITUTO EDUCACIONAL', 2005, None, Decimal('59.75'))
(35150095, 'BATISTA AGAPE COLEGIO', 2007, None, Decimal('59.75'))
(23000872, 'VIRGEM PODEROSA ESC', 2007, None, Decimal('59.75'))
(23078430, 'SAO VICENTE COLEGIO', 2007, None, Decimal('59.75'))
(35103342, 'BONI CONSILII INSTITUTO EDUCACAO', 2005, None, Decimal('59.74'))
(41129350, 'FENIX C EF M', 2005, None, Decimal('59.74'))
(33101876, 'COC BY PEARSON - ILHA DO GOVERNADOR - UNIDADE GALEAO', 2006, None, Decimal('59.74'))
(35140193, 'OBJETIVO COLEGIO', 2006, None, Decimal('59.74'))
(32039042, 'CESB CENTRO EDUCACIONAL SANTA BARBARA', 2007, None, Decimal('59.74'))
(41026055, 'OSMAR GUARACY FREIRE C E EF M P', 2007, None, Decimal('59.74'))
(33028710, 'COLEGIO CENECISTA PROF ALFREDO COUTINHO', 2007, None, Decimal('59.74'))
(31033685, 'EE PAULA CARVALHO', 2007, None, Decimal('59.74'))
(35185673, 'EBASA ESCOLA DE ENSINO FUNDAMENTAL', 2005, None, Decimal('59.73'))
(35165190, 'OBJETIVO CENTRO INTERESCOLAR UNIDADE XXVII', 2006, None, Decimal('59.73'))
(25016172, 'COLEGIO MENINO JESUS', 2007, None, Decimal('59.73'))
(53001907, 'COL ADVENTISTA DA ASA SUL', 2007, None, Decimal('59.73'))
(23078081, 'TOMAS DE AQUINO COLEGIO', 2007, None, Decimal('59.73'))
(29222982, 'ESCOLA CRIACAO', 2005, None, Decimal('59.72'))
(31245003, 'COL CENECISTA JOAO PINHEIRO', 2005, None, Decimal('59.72'))
(35154295, 'JEAN PIAGET UNIDADE II EEPG', 2006, None, Decimal('59.72'))
(35118850, 'CIDADE NATUREZA INSTITUTO DE ENSINO OBJETIVO', 2007, None, Decimal('59.72'))
(23186704, 'EVANDRO AYRES DE MOURA CENTRO EDUCACIONAL', 2007, None, Decimal('59.72'))
(31238082, 'INSTITUTO DE APLICACAO EDUCACIONAL', 2006, None, Decimal('59.71'))
(35105569, 'FRIBURGO COLEGIO', 2006, None, Decimal('59.71'))
(52034119, 'COLEGIO ESTADUAL DA POLICIA MILITAR DE GOIAS VASCO DOS REIS', 2007, None, Decimal('59.71'))
(35161559, 'APOGEU COLEGIO', 2007, None, Decimal('59.71'))
(35102635, 'ANGELICA COLEGIO EIFM', 2007, None, Decimal('59.71'))
(32064950, 'CEB SESI RAUL GIUBERTI', 2007, None, Decimal('59.71'))
(31180629, 'COLEGIO CENECISTA CATANDUVAS', 2005, None, Decimal('59.70'))
(35141811, 'OBJETIVO ABC CEEFM UND 201', 2006, None, Decimal('59.70'))
(21195534, 'ESCOLA CRESCIMENTO', 2006, None, Decimal('59.70'))
(35119222, 'NOVO HORIZONTE COLEGIO', 2007, None, Decimal('59.70'))
(15004716, 'ESCOLA PROFESSOR JONATHAS PONTES ATHIAS', 2007, None, Decimal('59.69'))
(27013901, 'CENTRO EDUCACIONAL CRISTO REDENTOR', 2007, None, Decimal('59.69'))
(53008510, 'C EDUCACIONAL PROJECAO GUARA', 2007, None, Decimal('59.69'))
(43156304, 'ESC EST ED BAS GOVERNADOR JORGE LACERDA', 2007, None, Decimal('59.69'))
(43033377, 'ESC EST ENS MED VERA CRUZ', 2007, None, Decimal('59.69'))
(24057169, 'FACEX', 2005, None, Decimal('59.68'))
(35102829, 'SAO DOMINGOS COLEGIO', 2005, None, Decimal('59.68'))
(31166359, 'COLEGIO NOSSA SENHORA DAS DORES', 2006, None, Decimal('59.68'))
(35100444, 'COLEGIO MARILLAC', 2007, None, Decimal('59.68'))
(32043970, 'IE JESUS MENINO', 2006, None, Decimal('59.67'))
(33120544, 'ALPHA COLEGIO E VESTIBULARES', 2006, None, Decimal('59.67'))
(33130027, 'COLEGIO IBPI BARRA DA TIJUCA', 2007, None, Decimal('59.67'))
(35144745, 'ADVENTISTA COLEGIO DE VILA YARA', 2007, None, Decimal('59.67'))
(51056186, 'CENTRO EDUCACIONAL PRIMAVERA', 2005, None, Decimal('59.66'))
(33042462, 'CENTRO EDUC SERRA DOS ORGAOS', 2005, None, Decimal('59.66'))
(31018791, 'ESCOLA DE APLICACAO DA UNIPAC-ENSINO MEDIO - UNIDADE SAO JOSE', 2005, None, Decimal('59.66'))
(43155480, 'ESCOLA DE EDUCACAO BASICA SAO DOMINGOS', 2006, None, Decimal('59.66'))
(31118770, 'COLEGIO TIRADENTES PMMG', 2005, None, Decimal('59.65'))
(29147905, 'COLEGIO DOMINIUM LTDA', 2005, None, Decimal('59.65'))
(26122081, 'COLEGIO DAS DAMAS DA INSTRUCAO CRISTA', 2006, None, Decimal('59.65'))
(25121413, 'EXECUTIVO COLEGIO E CURSO', 2007, None, Decimal('59.65'))
(21153124, 'ESC MARIA REGUEIRA DOS SANTOS', 2007, None, Decimal('59.65'))
(31118419, 'EE MANOEL GONCALVES BOAVENTURA', 2007, None, Decimal('59.65'))
(41127773, 'COLEGIO DOM BOSCO MUELLER', 2005, None, Decimal('59.64'))
(33041563, 'INST PETROPOLITANO ADVENTISTA DE ENSINO', 2007, None, Decimal('59.64'))
(41059999, 'EMILIA ERICHSEN C EF M', 2007, None, Decimal('59.64'))
(15563235, 'SISTEMA DE ENSINO UNIVERSO', 2005, None, Decimal('59.63'))
(35135550, 'COLEGIO SANTA VIRGINIA', 2005, None, Decimal('59.63'))
(33101809, 'COLEGIO EME', 2006, None, Decimal('59.63'))
(35116476, 'PICONZE CENTRO EDUCACIONAL', 2006, None, Decimal('59.63'))
(43062660, 'ESC EST ENS MED BERNARDO PETRY', 2007, None, Decimal('59.63'))
(42080290, 'EEB DOM JOAO BECKER', 2007, None, Decimal('59.63'))
(31005916, 'COLEGIO DO INSTITUTO PADRE MACHADO', 2005, None, Decimal('59.62'))
(31053953, 'COL IBITURUNA', 2006, None, Decimal('59.62'))
(42143489, 'COLEGIO TENDENCIA', 2006, None, Decimal('59.62'))
(24059340, 'INSTITUTO REIS MAGOS', 2007, None, Decimal('59.62'))
(32039980, 'COLEGIO ADVENTISTA DE VITORIA', 2007, None, Decimal('59.62'))
(43107184, 'ESC EST ENS MED ROQUE GONZALES', 2007, None, Decimal('59.62'))
(35221582, 'CID CHIARELLI PROF DA FUNDACAO EDUCACAO GUACUANA', 2007, None, Decimal('59.62'))
(26033909, 'PLENUS COLEGIO E CURSO', 2005, None, Decimal('59.61'))
(43012329, 'COLEGIO DIVINO CORACAO', 2006, None, Decimal('59.61'))
(35102258, 'PALMARINO CALABREZ COLEGIO', 2007, None, Decimal('59.61'))
(35194013, 'TANCREDO NEVES COLEGIO', 2007, None, Decimal('59.61'))
(21092680, 'COLEGIO SANTA LUZIA', 2007, None, Decimal('59.61'))
(35153692, 'ARCADIA COLEGIO', 2005, None, Decimal('59.60'))
(35130382, 'COLEGIO SAO CAMILO', 2006, None, Decimal('59.60'))
(41385845, 'COLEGIO AGUIA MASTER', 2007, None, Decimal('59.60'))
(26129680, 'CENTRO EDUCACIONAL CABENSE', 2007, None, Decimal('59.60'))
(35143595, 'COLEGIO GIUSTO ZONZINI', 2005, None, Decimal('59.59'))
(35117389, 'RUI BARBOSA ENSINO MEDIO COLEGIO', 2005, None, Decimal('59.59'))
(35123146, 'COLEGIO LUXON EIEFEM', 2005, None, Decimal('59.59'))
(41125568, 'SAO PEDRO E SAO PAULO C E EF M', 2007, None, Decimal('59.59'))
(33098352, 'ESCOLA EP DE BARRA LTDA ME', 2007, None, Decimal('59.59'))
(35810344, 'INTEGRADO AMERICANO COLEGIO', 2007, None, Decimal('59.59'))
(31015245, 'COLEGIO TIRADENTES PMMG - BARBACENA', 2007, None, Decimal('59.58'))
(35117481, 'SANTO ANTONIO COLEGIO', 2005, None, Decimal('59.57'))
(33146241, 'CENTRO EDUCACIONAL PROFESSOR RUY AZEVEDO', 2005, None, Decimal('59.57'))
(17039258, 'COLEGIO DINAMICO', 2005, None, Decimal('59.57'))
(35144952, 'ARGUMENTO COLEGIO', 2005, None, Decimal('59.56'))
(35107499, 'JESUS MARIA JOSE COLEGIO', 2005, None, Decimal('59.56'))
(31118311, 'COL STA TERESINHA', 2006, None, Decimal('59.56'))
(26179199, 'COLEGIO E CURSO MENINO JESUS', 2007, None, Decimal('59.56'))
(43043720, 'COLEGIO SAO JOSE', 2005, None, Decimal('59.55'))
(24057525, 'ESCOLA DOMESTICA DE NATAL', 2005, None, Decimal('59.55'))
(25071106, 'COLEGIO IMACULADA CONCEICAO', 2005, None, Decimal('59.55'))
(28020065, 'COLEGIO SAO PAULO', 2006, None, Decimal('59.55'))
(31118320, 'COL IMACULADA CONCEICAO', 2006, None, Decimal('59.55'))
(31158224, 'EE DOM JOSE GASPAR', 2007, None, Decimal('59.55'))
(35151889, 'GUARAPIRANGA COLEGIO', 2007, None, Decimal('59.55'))
(43139337, 'ESC EST ENS MED CRISTO REI', 2007, None, Decimal('59.55'))
(35135859, 'DOM BOSCO MONTE APRAZIVEL COLEGIO DE', 2005, None, Decimal('59.54'))
(29422248, 'COLEGIO ANGLO BRASILEIRO', 2006, None, Decimal('59.54'))
(26139618, 'COLEGIO MILITAR DO RECIFE', 2006, None, Decimal('59.54'))
(42076420, 'COLEGIO MURIALDO', 2006, None, Decimal('59.54'))
(35102799, 'SAGRADO CORACAO DE JESUS COLEGIO', 2006, None, Decimal('59.54'))
(31305600, 'EE ABEILARD PEREIRA', 2007, None, Decimal('59.54'))
(35004832, 'RUI BLOEM', 2007, None, Decimal('59.54'))
(35135057, 'EXATO COLEGIO', 2007, None, Decimal('59.54'))
(35137996, 'ECCO COLEGIO', 2007, None, Decimal('59.54'))
(43139159, 'COLEGIO EVANGELICO DIVINO MESTRE', 2005, None, Decimal('59.53'))
(35114479, 'JESUS MARIA JOSE COLEGIO', 2006, None, Decimal('59.53'))
(35117146, 'CRISTO REI COLEGIO', 2006, None, Decimal('59.53'))
(31102318, 'COLEGIO DOS SANTOS ANJOS', 2007, None, Decimal('59.53'))
(24083186, 'CDF COLEGIO E CURSO', 2007, None, Decimal('59.53'))
(51057891, 'CENTRO EDUCACIONAL KHALIL ZAHER', 2005, None, Decimal('59.52'))
(41141008, 'COLEGIO BOM JESUS NOSSA SENHORA DO ROSARIO ED INF ENS FUND E MEDIO', 2005, None, Decimal('59.52'))
(35115712, 'RAUL BAUAB DOUTOR FUNDACAO EDUCACIONAL COLEGIO', 2006, None, Decimal('59.52'))
(43063144, 'ESC EST ENS MED LUIZ GELAIN', 2007, None, Decimal('59.52'))
(43015026, 'ESC EST ENS MED SANTANA', 2007, None, Decimal('59.52'))
(42080797, 'EEB MUN JOAO HASSMANN', 2007, None, Decimal('59.52'))
(41008138, 'ESCOLA SAPIENS EDUCACAO INFANTIL E ENSINO FUNDAMENTAL', 2005, None, Decimal('59.51'))
(15038424, 'COLEGIO MARISTA NOSSA SENHORA DE NAZARE', 2006, None, Decimal('59.51'))
(41024699, 'SANTO INACIO COLEGIO EDUCACAO INFANTIL ENSINO FUNDAMENTAL E MEDIO', 2006, None, Decimal('59.51'))
(23013079, 'INSTITUTO NOSSA SENHORA DE FATIMA', 2007, None, Decimal('59.51'))
(35153345, 'ESCOLA DE ENSINO BASICO INTERACAO', 2005, None, Decimal('59.50'))
(35118291, 'SISTEMA INTEGRADO DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL DE BATATAIS LTDA', 2006, None, Decimal('59.50'))
(35138988, 'SAO DOMINGOS SAVIO COLEGIO', 2006, None, Decimal('59.50'))
(35806468, 'SISTEMA MAIEUTICA DE EDUCACAO', 2007, None, Decimal('59.50'))
(35167782, 'SANTA BARBARA COLEGIO', 2007, None, Decimal('59.50'))
(23072873, 'JUVENAL DE CARVALHO COLEGIO', 2007, None, Decimal('59.50'))
(29433002, 'COOPERATIVA EDUCACIONAL DE BARREIRAS', 2005, None, Decimal('59.49'))
(31006629, 'CENTRO EDUCACIONAL MINEIRO', 2005, None, Decimal('59.49'))
(31115479, 'COLEGIO TIRADENTES PMMG', 2006, None, Decimal('59.49'))
(35107335, 'NOSSA SENHORA DAS MERCES COLEGIO MERCEDARIO', 2007, None, Decimal('59.49'))
(31001210, 'EE ANITA BRINA BRANDAO', 2007, None, Decimal('59.49'))
(33062668, 'CE JULIA KUBITSCHEK', 2007, None, Decimal('59.49'))
(33054495, 'CENTRO EDUCACIONAL NILOPOLITANO', 2005, None, Decimal('59.48'))
(35258143, 'NOVO COLEGIO SISTEMA DE ENSINO DE FRANCA LTDA', 2005, None, Decimal('59.48'))
(35802839, 'ARBOS COLEGIO UNIDADE MARECHAL DEODORO', 2005, None, Decimal('59.48'))
(33027404, 'ESCOLA CANTO DOS PASSAROS', 2005, None, Decimal('59.48'))
(35123389, 'DINAMICA ESCOLA EDUCACAO BASICA DE VOTUPORANGA', 2006, None, Decimal('59.48'))
(35153126, 'LITTERATUS COLEGIO', 2005, None, Decimal('59.47'))
(42103770, 'COLEGIO DE APLICACAO DA UNIVALI', 2005, None, Decimal('59.47'))
(52084000, 'COLEGIO JESUS MARIA JOSE', 2006, None, Decimal('59.47'))
(50030469, 'COLEGIO DE ENSINO MEDIO NOVA GERACAO', 2007, None, Decimal('59.47'))
(29327830, 'ESCOLA COOPERATIVA DE TEIXEIRA DE FREITAS', 2007, None, Decimal('59.47'))
(31022837, 'COLEGIO EXPOENTE', 2007, None, Decimal('59.47'))
(31184365, 'ESCOLA RAFAELA MENICUCCI', 2007, None, Decimal('59.47'))
(15570479, 'COLEGIO IMPACTO', 2007, None, Decimal('59.46'))
(35138575, 'REDE DECISAO UNIDADE RENOVACAO', 2005, None, Decimal('59.45'))
(33077258, 'COLEGIO SERVITA NOSSA SENHORA RAINHA DOS CORACOES', 2006, None, Decimal('59.45'))
(21248478, 'GRUPO EDUCACIONAL PARALELO LTDA', 2007, None, Decimal('59.45'))
(43165486, 'ESC EST ENS MED MONTE DAS TABOCAS', 2007, None, Decimal('59.45'))
(35114467, 'PESTALOZZI ESCOLA UNIDADE I', 2005, None, Decimal('59.44'))
(31004821, 'COLEGIO METODISTA IZABELA HENDRIX', 2006, None, Decimal('59.44'))
(41025954, 'MATER DEI - COLEGIO ED INF ENS FUND E MEDIO', 2006, None, Decimal('59.44'))
(43143873, 'ESC EST ED BAS TITO FERRARI', 2007, None, Decimal('59.44'))
(41015240, 'BOSCO C D EI EF M', 2007, None, Decimal('59.44'))
(42006694, 'COLEGIO DEHON', 2005, None, Decimal('59.43'))
(33113912, 'COLEGIO FUTURO CAXIAS', 2005, None, Decimal('59.43'))
(53012941, 'COL CIMAN', 2005, None, Decimal('59.43'))
(31310841, 'CENTRO EDUCACIONAL INOVACAO', 2006, None, Decimal('59.43'))
(51010810, 'ESCOLA PIAGET DE DIAMANTINO', 2007, None, Decimal('59.43'))
(43105238, 'ESC EST ENS MED PADRE REUS', 2007, None, Decimal('59.43'))
(42006724, 'ETC DE TUBARAO', 2007, None, Decimal('59.43'))
(35111119, 'ASSOCIACAO EDUCACIONAL DE CACAPAVA', 2007, None, Decimal('59.43'))
(35119374, 'COLEGIO CPV', 2005, None, Decimal('59.42'))
(35161925, 'CEDESC INSTITUTO DE EDUCACAO E CULTURA', 2005, None, Decimal('59.42'))
(31211974, 'COLEGIO CLITA BATISTA', 2005, None, Decimal('59.42'))
(24057525, 'ESCOLA DOMESTICA DE NATAL', 2006, None, Decimal('59.42'))
(42018315, 'COLEGIO SAO PAULO', 2007, None, Decimal('59.42'))
(35101618, 'REDE DECISAO UNIDADE FATIMA', 2005, None, Decimal('59.41'))
(31005975, 'INSTITUTO CORACAO DE JESUS', 2006, None, Decimal('59.41'))
(26049953, 'COLEGIO DIOCESANO MONSENHOR FRANCISCO DE ASSIS NEVES', 2007, None, Decimal('59.41'))
(35120030, 'OURO PRETO COLEGIO', 2007, None, Decimal('59.41'))
(15581934, 'COLEGIO MENDES TAVARES - META', 2007, None, Decimal('59.41'))
(33066477, 'COLEGIO ADVENTISTA DA TIJUCA', 2005, None, Decimal('59.40'))
(35130369, 'PREMEDICO COLEGIO', 2005, None, Decimal('59.40'))
(35173010, 'MASTER SOCIEDADE CIVIL COLEGIO', 2006, None, Decimal('59.40'))
(41031733, 'COLEGIO LONDRINENSE', 2006, None, Decimal('59.40'))
(41078870, 'EDUCACAO ATIVA C EI EF M', 2007, None, Decimal('59.40'))
(43110274, 'ESC EST ENS MED POUSO NOVO', 2007, None, Decimal('59.40'))
(29227720, 'COLEGIO SOCIAL DE JEQUIE', 2005, None, Decimal('59.39'))
(41033787, 'COLEGIO BOM JESUS SANTO ANTONIO', 2005, None, Decimal('59.39'))
(35107438, 'MARGARIDA MARIA ORGANIZACAO EDUCACIONAL OEMAR', 2005, None, Decimal('59.39'))
(29388341, 'INSTITUTO NOSSA SENHORA DA PIEDADE', 2006, None, Decimal('59.39'))
(17046807, 'COLEGIO MARISTA PALMAS', 2006, None, Decimal('59.39'))
(23124598, 'INSTITUTO SAO JOSE', 2007, None, Decimal('59.39'))
(53003683, 'CEM TAGUATINGA NORTE', 2007, None, Decimal('59.39'))
(35120406, 'VERUSKA COLEGIO', 2007, None, Decimal('59.39'))
(35102635, 'ANGELICA COLEGIO EIFM', 2005, None, Decimal('59.38'))
(35112057, 'TATUIENSE ORGANIZACAO DE ENSINO', 2005, None, Decimal('59.38'))
(35116415, 'RESSURREICAO RIO PRETO COLEGIO', 2005, None, Decimal('59.38'))
(52055515, 'ESCOLA PAROQUIAL SANTA HELENA', 2007, None, Decimal('59.38'))
(43091865, 'COL ESTADUAL PADRE WERNER', 2007, None, Decimal('59.38'))
(35046024, 'ESCOLA DE APLICACAO DA FACULDADE DE EDUCACAO DA USP', 2005, None, Decimal('59.37'))
(29182387, 'COLEGIO GREGOR MENDEL', 2006, None, Decimal('59.37'))
(42080746, 'COLEGIO CONSUL CARLOS RENAUX', 2006, None, Decimal('59.37'))
(31223417, 'COLEGIO EDUCACIONAL ABC DE ENSINO FUNDAMENTAL E MEDIO', 2007, None, Decimal('59.37'))
(33074771, 'ESCOLA PIO XII', 2005, None, Decimal('59.36'))
(25020684, 'COLEGIO CRISTO REI', 2007, None, Decimal('59.36'))
(21206694, 'COLEGIO ATUACAO', 2007, None, Decimal('59.36'))
(35103160, 'ABSOLUTO COLEGIO', 2007, None, Decimal('59.36'))
(35150162, 'CENTRO EDUCACIONAL MORIAH', 2007, None, Decimal('59.36'))
(35152973, 'XI DE AGOSTO COLEGIO', 2005, None, Decimal('59.35'))
(35158604, 'RECRIART ESCOLA', 2005, None, Decimal('59.35'))
(33100977, 'LICEU MOLIERE', 2006, None, Decimal('59.35'))
(29093619, 'COLEGIO NOBRE DE FEIRA DE SANTANA', 2006, None, Decimal('59.35'))
(29360730, 'INSTITUTO DE EDUCACAO EUJACIO RIBEIRO DE CARVALHO', 2005, None, Decimal('59.34'))
(35125726, 'PERSPECTIVA ESCOLA', 2005, None, Decimal('59.34'))
(32040083, 'COLEGIO SALESIANO N S DA VITORIA', 2005, None, Decimal('59.34'))
(41037855, 'MATER CONSOLATRIX C EI EF M', 2007, None, Decimal('59.34'))
(35108194, 'COLEGIO VICENTINO VIRGO POTENS', 2007, None, Decimal('59.34'))
(32034377, 'COLEGIO CASTRO ALVES', 2005, None, Decimal('59.33'))
(41024303, 'COLEGIO MARISTA DE MARINGA EI EF EM', 2006, None, Decimal('59.33'))
(11013141, 'COLEGIO ULBRA SAO PAULO', 2007, None, Decimal('59.33'))
(35158975, 'PRE UNIVERSITARIO COLEGIO DE PRESIDENTE EPITACIO', 2005, None, Decimal('59.32'))
(52022765, 'COLEGIO ZENITE', 2005, None, Decimal('59.32'))
(41057805, 'MEGA C EI EF M', 2005, None, Decimal('59.32'))
(31279552, 'NUCLEO COMUNITARIO EDUCACIONAL DE CAETE', 2006, None, Decimal('59.32'))
(33067880, 'CPII - CAMPUS TIJUCA II', 2006, None, Decimal('59.32'))
(43108113, 'COL ESTADUAL FLORINDA TUBINO SAMPAIO', 2007, None, Decimal('59.32'))
(41359690, 'CASTRO ALVES C E EF M', 2007, None, Decimal('59.32'))
(52061000, 'COLEGIO OSVALDO CRUZ', 2005, None, Decimal('59.31'))
(31067865, 'COLEGIO DE APLICACAO JOAO XXIII', 2005, None, Decimal('59.31'))
(35141768, 'COLEGIO PRELUDIO', 2007, None, Decimal('59.31'))
(24003662, 'COLEGIO MENINO DEUS LTDA', 2007, None, Decimal('59.31'))
(29340810, 'CENTRO DE EDUCACAO PROBO MEIRA JUNIOR', 2005, None, Decimal('59.30'))
(23084456, 'NUNES MORAES COLEGIO DE ENSINO FUNDAMENTAL E MEDIO', 2005, None, Decimal('59.30'))
(41129350, 'FENIX C EF M', 2007, None, Decimal('59.30'))
(43059015, 'ESC EST ENS MED MARCIRIO MARQUES PACHECO', 2007, None, Decimal('59.30'))
(32067640, 'COOPERATIVA EDUCACIONAL DE LINHARES', 2005, None, Decimal('59.29'))
(29429870, 'COLEGIO LEONARDO DA VINCI', 2005, None, Decimal('59.29'))
(31074811, 'COL SANTOS DUMONT', 2005, None, Decimal('59.29'))
(33034303, 'COL COMERCIAL CANDIDO MENDES', 2005, None, Decimal('59.29'))
(52091228, 'COLEGIO EINSTEIN', 2006, None, Decimal('59.29'))
(35132123, 'OBJETIVO ABC CENTRO EDUCACIONAL ENSINO MEDIO UNIDADE 104', 2006, None, Decimal('59.29'))
(50001850, 'INSTITUTO EDUCACIONAL FALCAO', 2007, None, Decimal('59.29'))
(26095904, 'SISTEMA EDUCACIONAL RADAR', 2007, None, Decimal('59.29'))
(52032973, 'COLEGIO GOIANIENSE ADVENTISTA', 2007, None, Decimal('59.29'))
(43153143, 'ESC EST ED BAS JOSE ZANATTA', 2007, None, Decimal('59.29'))
(31001368, 'COLEGIO TIRADENTES PMMG - UNIDADE ARGENTINO MADEIRA', 2007, None, Decimal('59.29'))
(31290157, 'COL CHROMOS PAMPULHA', 2005, None, Decimal('59.28'))
(35131945, 'GUILHERME DE ALMEIDA COLEGIO UNIDADE I', 2006, None, Decimal('59.28'))
(31191531, 'EE PROFESSORA ANA LETRO STAACKS', 2007, None, Decimal('59.28'))
(43019064, 'ESC EST ENS MED DR CARLOS ANTONIO KLUWE', 2007, None, Decimal('59.28'))
(35023164, 'HENRIQUETA RIVERA MIRANDA PROFA', 2007, None, Decimal('59.28'))
(50029266, 'COLEGIO CBA ABC', 2007, None, Decimal('59.28'))
(31256234, 'EE SEBASTIAO SIMAO DE MELO', 2007, None, Decimal('59.28'))
(43053572, 'ESC EST ENS MED MARIA ILHA BAISCH', 2007, None, Decimal('59.28'))
(42028493, 'COLEGIO SANTA ROSA DE LIMA', 2005, None, Decimal('59.27'))
(32040040, 'CE PRIMEIRO MUNDO', 2005, None, Decimal('59.27'))
(35168671, 'ADVENTISTA COLEGIO DE INTERLAGOS', 2005, None, Decimal('59.27'))
(43104991, 'COL MARIA IMACULADA', 2005, None, Decimal('59.26'))
(41142918, 'COLEGIO BOM JESUS SAO JOSE EDUCACAO INFANTIL ENSINO FUNDAMENTAL E MEDIO', 2005, None, Decimal('59.26'))
(35114820, 'MARISTA COLEGIO DE RIBEIRAO PRETO', 2006, None, Decimal('59.26'))
(31006327, 'COLEGIO PITAGORAS CIDADE JARDIM', 2006, None, Decimal('59.26'))
(24005681, 'COLEGIO LUZ LTDA PEQUENO PRINCIPE', 2007, None, Decimal('59.26'))
(35004327, 'ITAUNA VISCONDE DE', 2007, None, Decimal('59.26'))
(43096875, 'ESC EST ED BAS PONCHO VERDE', 2007, None, Decimal('59.26'))
(31004481, 'INSTITUTO ITAPOA', 2005, None, Decimal('59.25'))
(25097539, 'COLEGIO E CURSO EVOLUCAO', 2005, None, Decimal('59.25'))
(32065167, 'EPSG NACIONAL', 2005, None, Decimal('59.25'))
(31040924, 'COLEGIO CENECISTA NOSSA SENHORA DE FATIMA', 2006, None, Decimal('59.25'))
(35104644, 'STELLA MARIS COLEGIO SOC INSTRUCAO E BENEFICENCIA', 2006, None, Decimal('59.25'))
(29301505, 'COLEGIO NOSSA SENHORA DA VITORIA', 2006, None, Decimal('59.25'))
(43154980, 'ESC EST BASICA PROFESSORA ERICA MARQUES', 2007, None, Decimal('59.25'))
(35802578, 'COLEGIO ARBOS EIEFEM UNIDADE IV', 2005, None, Decimal('59.24'))
(35112707, 'SAO JOSE ESCOLA SALESIANA', 2005, None, Decimal('59.24'))
(33027269, 'CENTRO EDUCACIONAL ALEXIS NOVELLINO', 2005, None, Decimal('59.24'))
(35117572, 'CRISTO REI COLEGIO', 2006, None, Decimal('59.24'))
(32071957, 'ESCOLA FUNDACAO DEOLINDO PERIM', 2006, None, Decimal('59.24'))
(33054126, 'SOCIEDADE EDUCACIONAL COMECINHO DE VIDA', 2006, None, Decimal('59.24'))
(35169043, 'FUNDACAO UNIVERSITARIA VIDA CRISTA FUNVIC', 2006, None, Decimal('59.24'))
(41131517, 'NILO BRANDAO C E PROF EF M PROFIS', 2007, None, Decimal('59.24'))
(35125261, 'INSTITUTO XV DE AGOSTO', 2005, None, Decimal('59.23'))
(31018767, 'COLEGIO VICENTINO IMACULADA CONCEICAO', 2005, None, Decimal('59.23'))
(35150630, 'CIDADE DE IGUAPE COLEGIO', 2007, None, Decimal('59.23'))
(23074698, 'MODELO COLEGIO SC LTDA', 2007, None, Decimal('59.23'))
(31061921, 'COLEGIO NOSSA SENHORA DO CARMO', 2007, None, Decimal('59.23'))
(23073586, 'MARIA ESTER 1 COLEGIO', 2007, None, Decimal('59.23'))
(41387155, 'ACESSO SAO JOSE DOS PINHAIS', 2007, None, Decimal('59.23'))
(33051810, 'CENTRO CULTURAL MANILHA I', 2007, None, Decimal('59.23'))
(35106471, 'JULIO PEREIRA LOPES COLEGIO', 2005, None, Decimal('59.22'))
(35135744, 'MONTEIRO LOBATO COLEGIO', 2005, None, Decimal('59.22'))
(22131191, 'COLEGIO MADRE SAVINA', 2005, None, Decimal('59.22'))
(35161469, 'ABSOLUTO COLEGIO', 2006, None, Decimal('59.22'))
(35802360, 'OBJETIVO SUZANO UNIDADE DE ENSINO MEDIO COLEGIO', 2006, None, Decimal('59.22'))
(35150228, 'PARQUE CONTINENTAL EXTERNATO', 2007, None, Decimal('59.22'))
(31005673, 'COLEGIO FREDERICO OZANAM', 2005, None, Decimal('59.21'))
(41015916, 'COLEGIO VICENTINO SANTA CRUZ - EDUCACAO INFANTIL ENSINO FUNDAMENTAL E MEDIO', 2006, None, Decimal('59.21'))
(33066574, 'COL DOS SANTOS ANJOS', 2006, None, Decimal('59.21'))
(43176801, 'COLEGIO MARCO POLO', 2006, None, Decimal('59.21'))
(35138708, 'GUARARAPES ASSOCIACAO DE ENSINO DE', 2006, None, Decimal('59.21'))
(33026424, 'COLEGIO ARARUAMA', 2006, None, Decimal('59.21'))
